crop,region,kebele,year,ndvi_peak,ndvi_scale,ndvi_seasonal_avg,ndvi_start_of_season,ndvi_end_of_season,ndvi_integral,ndvi_threshold,ndvi_anomaly_avg
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.5979227657157283,0.5979227657157283,0.4201632588410075,177,337.0,5.462122364933098,0.3136050138853824,0.6546846795807486
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5540852594041911,0.5540852594041911,0.41888227945684714,145,321.0,5.86435191239586,0.3430378439787934,0.5822390187091872
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5785485451906085,0.5785485451906085,0.4070292449597866,177,353.0,5.698409429437012,0.31224786543802063,-0.08810816102766775
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.4191890089082843,145,321.0,5.868646124715981,0.3268742697551125,0.5995860721379214
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.5172847008331231,0.5172847008331231,0.409219725739421,161,321.0,5.319856434612473,0.3283140400151478,0.03577426024258662
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5332212162332749,0.5332212162332749,0.3981726248331951,145,321.0,5.574416747664731,0.32641225826811415,-0.5889934259219534
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.3715648127276662,145,225.0,5.201907378187327,0.3219663677101742,-2.093795576656664
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.4205335066000649,145,321.0,5.8874690924009085,0.3626723144407977,0.6756240045400697
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4906393555920224,0.4906393555920224,0.40161564557318474,161,337.0,5.221003392451402,0.3233680983337541,-0.3942737325472377
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4984697267104268,0.4984697267104268,0.3962258148645724,145,337.0,5.547161408104014,0.3354062067659682,-0.6990950688618642
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4879116384751325,0.4879116384751325,0.3831043662319051,161,353.0,5.363461127246671,0.31612637402414173,-1.441177283095855
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,0.4630780958091391,0.4630780958091391,0.3921361552867944,225,337.0,3.5292253975811496,0.3501452447102416,-0.930385356992484
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.505475681646049,0.505475681646049,0.40672322343113737,161,337.0,5.287401904604786,0.3525504219852895,-0.10541517795397826
Chick-pea,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.4566616952789701,0.4566616952789701,0.4252442462446353,145,193.0,1.7009769849785412,0.40924510855844487,0.9420394136908226
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.5813803946028518,0.5813803946028518,0.4000924005309865,145,321.0,5.601293607433811,0.3322713136456213,-0.03730374064005904
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.5960023778004075,0.5960023778004075,0.43035031877364005,161,337.0,6.0249044628309605,0.3534730122199593,1.9444106310086733
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.5677936863543791,0.5677936863543791,0.40604794747767514,177,337.0,5.278623317209777,0.3098901751527496,0.3527492987208734
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.5678876909368638,0.5678876909368638,0.4142747352342161,145,337.0,5.799846293279026,0.3031308167006111,0.8915551543946802
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.5748117133401224,0.5748117133401224,0.3856754509746874,177,353.0,5.399456313645624,0.2745095132382893,-0.9815285184959971
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.5805141827902245,0.5805141827902245,0.3963284681408207,145,321.0,5.548598553971489,0.28748564002036664,-0.283819011508595
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.577827156313646,0.577827156313646,0.39381862075043106,161,305.0,5.119642069755604,0.29664194246435854,-0.4481991451414758
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5611773065173119,0.5611773065173119,0.38896102905877233,145,321.0,5.445454406822813,0.2977517820773931,-0.7663426205042858
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.5103108757637476,0.5103108757637476,0.38295004164242086,145,321.0,5.361300582993892,0.32597772810590636,-1.1600266821523664
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.43202685226942117,145,321.0,6.048375931771896,0.35707015682281074,2.0542136417940102
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.4111002093451356,161,337.0,5.344302721486763,0.3132977342158861,0.6836425172095612
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.40086719104597046,145,337.0,5.6121406746435865,0.3094466150712832,0.013440447583585329
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5458202494908353,0.5458202494908353,0.3894138577813709,177,353.0,5.451794008939192,0.3042428569361227,-0.7366850221106235
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4993382306517312,0.4993382306517312,0.3947687248702635,225,337.0,3.5529185238323713,0.31593160599534026,-0.38597295450485675
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.40323916874332966,161,337.0,5.2421091936632855,0.3152264278694242,0.1687909331784844
Chick-pea,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.3806765803207741,161,,1.5227063212830965,0.37864125305498997,-1.3089249288316052
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.4882265242363038,0.4882265242363038,0.3944791142617797,81,,4.339270256879576,0.330137190734663,1.5182242176890137
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.4556940261297654,0.4556940261297654,0.32496849710816833,65,,3.5746534681898514,0.2648476931330473,-0.6651516328993132
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.4466381248422114,0.4466381248422114,0.30006542855339563,49,,3.300719714087352,0.2174385382479172,-1.4473739856066419
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.4481116542539762,0.4481116542539762,0.3615209339354158,81,,3.976730273289574,0.327131863797021,0.48298531533696343
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.445771790583186,0.445771790583186,0.30878666547823336,49,,3.3966533202605667,0.2718914731128503,-1.173433990988703
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.4906689787932339,0.4906689787932339,0.3222035929861606,81,,3.544239522847766,0.2282268177227973,-0.751999155427319
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.4722005932845241,0.4722005932845241,0.3883027062151431,65,,4.2713297683665745,0.2806677196415046,1.3242190322278595
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.4061388790709418,0.4061388790709418,0.3237478492001561,49,,3.561226341201717,0.2734865185559201,-0.7034930154615686
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.33558327413876216,49,,3.6914160155263835,0.2674365154001515,-0.3317342532670545
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.37194441199421624,81,,4.091388531936379,0.2965994351173945,0.8103938639106084
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4425242173693511,0.4425242173693511,0.3594717957471713,81,,3.9541897532188846,0.3082393619035597,0.41862048852433204
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4449293234031813,0.4449293234031813,0.33682873929907514,49,,3.7051161322898265,0.2702379544306992,-0.2926133438991075
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4259459322140873,0.4259459322140873,0.30624441801886576,49,209.0,3.368688598207523,0.2781806772279728,-1.2532877160208993
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.4374468000504924,0.4374468000504924,0.37763411644212896,65,193.0,4.153975280863419,0.3422462225448119,0.9891113576872008
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.4566616952789701,0.4566616952789701,0.3803854563241606,81,,3.803854563241606,0.34234268619035607,1.075532818194638
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.4938864307535646,0.4938864307535646,0.3795420354840786,81,,4.174962390324865,0.3201011201629329,1.8948631939959242
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.4465930728105908,0.4465930728105908,0.3065050849379745,49,,3.37155593431772,0.2349728487780042,-0.4009191644353417
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.4472864536659879,0.4472864536659879,0.279277328966858,49,,3.072050618635438,0.2009918711812627,-1.2567736511133214
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.4370198803462323,0.4370198803462323,0.3375023697000557,81,,3.712526066700613,0.2796830269857436,0.5734235344857352
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.4238883426680244,0.4238883426680244,0.2747244820403629,49,,3.0219693024439924,0.2360722046843178,-1.399884029850826
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.4538911736252548,0.4538911736252548,0.28367302281984824,81,,3.1204032510183306,0.1958028131364562,-1.1186030905230406
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.4421982331975561,0.4421982331975561,0.3485741450657287,65,,3.8343155957230155,0.2331998599796333,0.9214444522673554
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.3742988747454177,0.3742988747454177,0.2933541015552676,49,,3.226895117107943,0.2368426705702648,-0.814296166354157
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.4874854429735237,0.4874854429735237,0.3194434310775783,49,,3.5138777418533613,0.231720165478615,0.005773976399301592
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5272670035641551,0.5272670035641551,0.35643374768561387,65,,3.9207712245417525,0.256229618126273,1.1684966211229322
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.4314073039714868,0.4314073039714868,0.3441449125162008,81,,3.7855940376782087,0.2930307102851324,0.7822196643680177
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.4741775661914464,0.4741775661914464,0.31493762219959276,49,,3.4643138441955204,0.2431196639511202,-0.13585784770064244
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.4227382484725053,0.4227382484725053,0.2851720317996669,49,,3.1368923497963355,0.2353566293279024,-1.071484497190953
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.4709696995926683,0.4709696995926683,0.3402988453527126,49,,3.7432872988798387,0.2835215656822812,0.6613256089993694
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.3253129460285133,81,,3.253129460285133,0.28436061863543804,0.19027139552962363
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.5656554721030045,0.5656554721030045,0.4687291908608937,145,,4.218562717748044,0.41151192691239585,1.1844007772951348
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5877799955819238,0.5877799955819238,0.4673015063536145,177,,4.205713557182531,0.39897930573087614,1.1253290762206123
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.5979227657157283,0.5979227657157283,0.4602155303269377,193,,3.6817242426155015,0.37864273605150234,0.8321405912752984
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5540852594041911,0.5540852594041911,0.46221687564868597,161,,4.1599518808381735,0.4059253502903309,0.9149480126561684
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5785485451906085,0.5785485451906085,0.42673238029117233,177,,3.840591422620551,0.3312112313809644,-0.5532541649621977
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.46536397164015825,177,,4.188275744761424,0.4119252701338046,1.0451618748317582
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.5172847008331231,0.5172847008331231,0.45821606404632675,161,,3.665728512370614,0.43594305225953056,0.7494109168727044
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5332212162332749,0.5332212162332749,0.4338556663581027,177,,3.9047009972229243,0.36381389169401673,-0.2585219443149846
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.39596779432803164,145,225.0,3.5637101489522847,0.35732647121938915,-1.8261659437412747
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.45588769565766224,145,273.0,4.10298926091896,0.43922194142893206,0.6530726287248033
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4906393555920224,0.4906393555920224,0.43576277139611214,161,,3.486102171168897,0.39332955377429946,-0.1796137974879918
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4984697267104268,0.4984697267104268,0.42309744207411154,145,,3.8078769786670037,0.38378304594799284,-0.7036529279156303
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4879116384751325,0.4879116384751325,0.39269176098908803,161,,3.534225848901792,0.31156164541782383,-1.9617147019729146
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,0.4630780958091391,0.4630780958091391,0.4423690750441809,225,257.0,1.7694763001767235,0.42895715475889934,0.0937278212775939
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.505475681646049,0.505475681646049,0.42800879946667514,161,,3.424070395733401,0.37410712004544305,-0.5004411999151903
Lentil,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.4566616952789701,0.4566616952789701,0.4252442462446353,145,193.0,1.7009769849785412,0.40924510855844487,-0.6148270188438877
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.5813803946028518,0.5813803946028518,0.4458303665987782,145,,4.012473299389004,0.39226477138492893,0.19364904453475523
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.5960023778004075,0.5960023778004075,0.46197617786829626,177,,4.157785600814666,0.37971613747454186,0.8152975033849995
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.5677936863543791,0.5677936863543791,0.4410621582230144,193,,3.5284972657841154,0.3597866741344196,0.010062767029674576
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.5678876909368638,0.5678876909368638,0.4552990761484501,161,,4.097691685336051,0.3942935809572303,0.5582147266548477
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.5748117133401224,0.5748117133401224,0.4154837217130574,177,,3.7393534954175167,0.28354463034623223,-0.9747620504282746
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.5805141827902245,0.5805141827902245,0.4493261178999775,177,,4.0439350610997975,0.3808460218940938,0.32824298798168233
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.577827156313646,0.577827156313646,0.4541822310972507,161,,3.6334578487780056,0.40162278105906335,0.5152137901727405
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5611773065173119,0.5611773065173119,0.42752207852455326,177,,3.8476987067209794,0.330864768839104,-0.5112594221593436
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.5103108757637476,0.5103108757637476,0.42157856839782776,161,,3.7942071155804498,0.37659121945010204,-0.7400973448108464
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.47893232886399656,177,,4.310390959775969,0.438751704175153,1.4681457844998191
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.45639655295315695,161,,3.6511724236252556,0.3893470407331976,0.6004699439914905
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.43711005572527734,145,,3.933990501527496,0.3602429577393076,-0.14210167896349352
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5458202494908353,0.5458202494908353,0.4096188685222903,177,,3.6865698167006125,0.3137991939918535,-1.200571511877043
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4993382306517312,0.4993382306517312,0.48173694373727105,225,273.0,1.9269477749490842,0.46733578105906337,1.5761294890369282
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.4360810094195521,177,,3.4886480753564166,0.34287846334012223,-0.18172217491511866
Lentil,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.3806765803207741,161,,1.5227063212830965,0.37864125305498997,-2.3149118541328346
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.4882265242363038,0.4882265242363038,0.3944791142617797,81,,4.339270256879576,0.330137190734663,1.5182242176890137
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.4556940261297654,0.4556940261297654,0.32496849710816833,65,,3.5746534681898514,0.2648476931330473,-0.6651516328993132
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.4466381248422114,0.4466381248422114,0.30006542855339563,49,,3.300719714087352,0.2174385382479172,-1.4473739856066419
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.4481116542539762,0.4481116542539762,0.3615209339354158,81,,3.976730273289574,0.327131863797021,0.48298531533696343
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.445771790583186,0.445771790583186,0.30878666547823336,49,,3.3966533202605667,0.2718914731128503,-1.173433990988703
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.4906689787932339,0.4906689787932339,0.3222035929861606,81,,3.544239522847766,0.2282268177227973,-0.751999155427319
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.4722005932845241,0.4722005932845241,0.3883027062151431,65,,4.2713297683665745,0.2806677196415046,1.3242190322278595
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.4061388790709418,0.4061388790709418,0.3237478492001561,49,,3.561226341201717,0.2734865185559201,-0.7034930154615686
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.33558327413876216,49,,3.6914160155263835,0.2674365154001515,-0.3317342532670545
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.37194441199421624,81,,4.091388531936379,0.2965994351173945,0.8103938639106084
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4425242173693511,0.4425242173693511,0.3594717957471713,81,,3.9541897532188846,0.3082393619035597,0.41862048852433204
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4449293234031813,0.4449293234031813,0.33682873929907514,49,,3.7051161322898265,0.2702379544306992,-0.2926133438991075
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4259459322140873,0.4259459322140873,0.30624441801886576,49,209.0,3.368688598207523,0.2781806772279728,-1.2532877160208993
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.4374468000504924,0.4374468000504924,0.37763411644212896,65,193.0,4.153975280863419,0.3422462225448119,0.9891113576872008
"Pea, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.4566616952789701,0.4566616952789701,0.3803854563241606,81,,3.803854563241606,0.34234268619035607,1.075532818194638
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.4938864307535646,0.4938864307535646,0.3795420354840786,81,,4.174962390324865,0.3201011201629329,1.8948631939959242
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.4465930728105908,0.4465930728105908,0.3065050849379745,49,,3.37155593431772,0.2349728487780042,-0.4009191644353417
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.4472864536659879,0.4472864536659879,0.279277328966858,49,,3.072050618635438,0.2009918711812627,-1.2567736511133214
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.4370198803462323,0.4370198803462323,0.3375023697000557,81,,3.712526066700613,0.2796830269857436,0.5734235344857352
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.4238883426680244,0.4238883426680244,0.2747244820403629,49,,3.0219693024439924,0.2360722046843178,-1.399884029850826
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.4538911736252548,0.4538911736252548,0.28367302281984824,81,,3.1204032510183306,0.1958028131364562,-1.1186030905230406
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.4421982331975561,0.4421982331975561,0.3485741450657287,65,,3.8343155957230155,0.2331998599796333,0.9214444522673554
"Pea, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.3742988747454177,0.3742988747454177,0.2933541015552676,49,,3.226895117107943,0.2368426705702648,-0.814296166354157
